exchange,expiration,strike,multiplier,trading_class
NASDAQOM,20260629,515.0,100,SPY
NASDAQOM,20260629,516.0,100,SPY
NASDAQOM,20260629,517.0,100,SPY
NASDAQOM,20260629,518.0,100,SPY
NASDAQOM,20260629,519.0,100,SPY
NASDAQOM,20260629,520.0,100,SPY
NASDAQOM,20260629,521.0,100,SPY
NASDAQOM,20260629,522.0,100,SPY
NASDAQOM,20260629,523.0,100,SPY
NASDAQOM,20260629,524.0,100,SPY
NASDAQOM,20260629,525.0,100,SPY
NASDAQOM,20260629,526.0,100,SPY
NASDAQOM,20260629,527.0,100,SPY
NASDAQOM,20260629,528.0,100,SPY
NASDAQOM,20260629,529.0,100,SPY
NASDAQOM,20260629,530.0,100,SPY
NASDAQOM,20260629,531.0,100,SPY
NASDAQOM,20260629,532.0,100,SPY
NASDAQOM,20260629,533.0,100,SPY
NASDAQOM,20260629,534.0,100,SPY
NASDAQOM,20260629,535.0,100,SPY
NASDAQOM,20260629,536.0,100,SPY
NASDAQOM,20260629,537.0,100,SPY
NASDAQOM,20260629,538.0,100,SPY
NASDAQOM,20260629,539.0,100,SPY
NASDAQOM,20260629,540.0,100,SPY
NASDAQOM,20260629,541.0,100,SPY
NASDAQOM,20260629,542.0,100,SPY
NASDAQOM,20260629,543.0,100,SPY
NASDAQOM,20260629,544.0,100,SPY
NASDAQOM,20260629,545.0,100,SPY
NASDAQOM,20260629,546.0,100,SPY
NASDAQOM,20260629,547.0,100,SPY
NASDAQOM,20260629,548.0,100,SPY
NASDAQOM,20260629,549.0,100,SPY
NASDAQOM,20260629,550.0,100,SPY
NASDAQOM,20260629,551.0,100,SPY
NASDAQOM,20260629,552.0,100,SPY
NASDAQOM,20260629,553.0,100,SPY
NASDAQOM,20260629,554.0,100,SPY
NASDAQOM,20260629,555.0,100,SPY
NASDAQOM,20260629,556.0,100,SPY
NASDAQOM,20260629,557.0,100,SPY
NASDAQOM,20260629,558.0,100,SPY
NASDAQOM,20260629,559.0,100,SPY
NASDAQOM,20260629,560.0,100,SPY
NASDAQOM,20260629,561.0,100,SPY
NASDAQOM,20260629,562.0,100,SPY
NASDAQOM,20260629,563.0,100,SPY
NASDAQOM,20260629,564.0,100,SPY
NASDAQOM,20260629,565.0,100,SPY
NASDAQOM,20260629,566.0,100,SPY
NASDAQOM,20260629,567.0,100,SPY
NASDAQOM,20260629,568.0,100,SPY
NASDAQOM,20260629,569.0,100,SPY
NASDAQOM,20260629,570.0,100,SPY
NASDAQOM,20260629,571.0,100,SPY
NASDAQOM,20260629,572.0,100,SPY
NASDAQOM,20260629,573.0,100,SPY
NASDAQOM,20260629,574.0,100,SPY
NASDAQOM,20260629,575.0,100,SPY
NASDAQOM,20260629,576.0,100,SPY
NASDAQOM,20260629,577.0,100,SPY
NASDAQOM,20260629,578.0,100,SPY
NASDAQOM,20260629,579.0,100,SPY
NASDAQOM,20260629,580.0,100,SPY
NASDAQOM,20260629,581.0,100,SPY
NASDAQOM,20260629,582.0,100,SPY
NASDAQOM,20260629,583.0,100,SPY
NASDAQOM,20260629,584.0,100,SPY
NASDAQOM,20260629,585.0,100,SPY
NASDAQOM,20260629,586.0,100,SPY
NASDAQOM,20260629,587.0,100,SPY
NASDAQOM,20260629,588.0,100,SPY
NASDAQOM,20260629,589.0,100,SPY
NASDAQOM,20260629,590.0,100,SPY
NASDAQOM,20260629,591.0,100,SPY
NASDAQOM,20260629,592.0,100,SPY
NASDAQOM,20260629,593.0,100,SPY
NASDAQOM,20260629,594.0,100,SPY
NASDAQOM,20260629,595.0,100,SPY
NASDAQOM,20260629,596.0,100,SPY
NASDAQOM,20260629,597.0,100,SPY
NASDAQOM,20260629,598.0,100,SPY
NASDAQOM,20260629,599.0,100,SPY
NASDAQOM,20260629,600.0,100,SPY
NASDAQOM,20260629,601.0,100,SPY
NASDAQOM,20260629,602.0,100,SPY
NASDAQOM,20260629,603.0,100,SPY
NASDAQOM,20260629,604.0,100,SPY
NASDAQOM,20260629,605.0,100,SPY
NASDAQOM,20260629,606.0,100,SPY
NASDAQOM,20260629,607.0,100,SPY
NASDAQOM,20260629,608.0,100,SPY
NASDAQOM,20260629,609.0,100,SPY
NASDAQOM,20260629,610.0,100,SPY
NASDAQOM,20260629,611.0,100,SPY
NASDAQOM,20260629,612.0,100,SPY
NASDAQOM,20260629,613.0,100,SPY
NASDAQOM,20260629,614.0,100,SPY
NASDAQOM,20260629,615.0,100,SPY
NASDAQOM,20260629,616.0,100,SPY
NASDAQOM,20260629,617.0,100,SPY
NASDAQOM,20260629,618.0,100,SPY
NASDAQOM,20260629,619.0,100,SPY
NASDAQOM,20260629,620.0,100,SPY
NASDAQOM,20260629,621.0,100,SPY
NASDAQOM,20260629,622.0,100,SPY
NASDAQOM,20260629,623.0,100,SPY
NASDAQOM,20260629,624.0,100,SPY
NASDAQOM,20260629,625.0,100,SPY
NASDAQOM,20260629,626.0,100,SPY
NASDAQOM,20260629,627.0,100,SPY
NASDAQOM,20260629,628.0,100,SPY
NASDAQOM,20260629,629.0,100,SPY
NASDAQOM,20260629,630.0,100,SPY
NASDAQOM,20260629,631.0,100,SPY
NASDAQOM,20260629,632.0,100,SPY
NASDAQOM,20260629,633.0,100,SPY
NASDAQOM,20260629,634.0,100,SPY
NASDAQOM,20260629,635.0,100,SPY
NASDAQOM,20260629,636.0,100,SPY
NASDAQOM,20260629,637.0,100,SPY
NASDAQOM,20260629,638.0,100,SPY
NASDAQOM,20260629,639.0,100,SPY
NASDAQOM,20260629,640.0,100,SPY
NASDAQOM,20260629,641.0,100,SPY
NASDAQOM,20260629,642.0,100,SPY
NASDAQOM,20260629,643.0,100,SPY
NASDAQOM,20260629,644.0,100,SPY
NASDAQOM,20260629,645.0,100,SPY
NASDAQOM,20260629,646.0,100,SPY
NASDAQOM,20260629,647.0,100,SPY
NASDAQOM,20260629,648.0,100,SPY
NASDAQOM,20260629,649.0,100,SPY
NASDAQOM,20260629,650.0,100,SPY
NASDAQOM,20260629,651.0,100,SPY
NASDAQOM,20260629,652.0,100,SPY
NASDAQOM,20260629,653.0,100,SPY
NASDAQOM,20260629,654.0,100,SPY
NASDAQOM,20260629,655.0,100,SPY
NASDAQOM,20260629,656.0,100,SPY
NASDAQOM,20260629,657.0,100,SPY
NASDAQOM,20260629,658.0,100,SPY
NASDAQOM,20260629,659.0,100,SPY
NASDAQOM,20260629,660.0,100,SPY
NASDAQOM,20260629,661.0,100,SPY
NASDAQOM,20260629,662.0,100,SPY
NASDAQOM,20260629,663.0,100,SPY
NASDAQOM,20260629,664.0,100,SPY
NASDAQOM,20260629,665.0,100,SPY
NASDAQOM,20260629,666.0,100,SPY
NASDAQOM,20260629,667.0,100,SPY
NASDAQOM,20260629,668.0,100,SPY
NASDAQOM,20260629,669.0,100,SPY
NASDAQOM,20260629,670.0,100,SPY
NASDAQOM,20260629,671.0,100,SPY
NASDAQOM,20260629,672.0,100,SPY
NASDAQOM,20260629,673.0,100,SPY
NASDAQOM,20260629,674.0,100,SPY
NASDAQOM,20260629,675.0,100,SPY
NASDAQOM,20260629,676.0,100,SPY
NASDAQOM,20260629,677.0,100,SPY
NASDAQOM,20260629,678.0,100,SPY
NASDAQOM,20260629,679.0,100,SPY
NASDAQOM,20260629,680.0,100,SPY
NASDAQOM,20260629,681.0,100,SPY
NASDAQOM,20260629,682.0,100,SPY
NASDAQOM,20260629,683.0,100,SPY
NASDAQOM,20260629,684.0,100,SPY
NASDAQOM,20260629,685.0,100,SPY
NASDAQOM,20260629,686.0,100,SPY
NASDAQOM,20260629,687.0,100,SPY
NASDAQOM,20260629,688.0,100,SPY
NASDAQOM,20260629,689.0,100,SPY
NASDAQOM,20260629,690.0,100,SPY
NASDAQOM,20260629,691.0,100,SPY
NASDAQOM,20260629,692.0,100,SPY
NASDAQOM,20260629,693.0,100,SPY
NASDAQOM,20260629,694.0,100,SPY
NASDAQOM,20260629,695.0,100,SPY
NASDAQOM,20260629,696.0,100,SPY
NASDAQOM,20260629,697.0,100,SPY
NASDAQOM,20260629,698.0,100,SPY
NASDAQOM,20260629,699.0,100,SPY
NASDAQOM,20260629,700.0,100,SPY
NASDAQOM,20260629,701.0,100,SPY
NASDAQOM,20260629,702.0,100,SPY
NASDAQOM,20260629,703.0,100,SPY
NASDAQOM,20260629,704.0,100,SPY
NASDAQOM,20260629,705.0,100,SPY
NASDAQOM,20260629,706.0,100,SPY
NASDAQOM,20260629,707.0,100,SPY
NASDAQOM,20260629,708.0,100,SPY
NASDAQOM,20260629,709.0,100,SPY
NASDAQOM,20260629,710.0,100,SPY
NASDAQOM,20260629,711.0,100,SPY
NASDAQOM,20260629,712.0,100,SPY
NASDAQOM,20260629,713.0,100,SPY
NASDAQOM,20260629,714.0,100,SPY
NASDAQOM,20260629,715.0,100,SPY
NASDAQOM,20260629,716.0,100,SPY
NASDAQOM,20260629,717.0,100,SPY
NASDAQOM,20260629,718.0,100,SPY
NASDAQOM,20260629,719.0,100,SPY
NASDAQOM,20260629,720.0,100,SPY
NASDAQOM,20260629,721.0,100,SPY
NASDAQOM,20260629,722.0,100,SPY
NASDAQOM,20260629,723.0,100,SPY
NASDAQOM,20260629,724.0,100,SPY
NASDAQOM,20260629,725.0,100,SPY
NASDAQOM,20260629,726.0,100,SPY
NASDAQOM,20260629,727.0,100,SPY
NASDAQOM,20260629,728.0,100,SPY
NASDAQOM,20260629,729.0,100,SPY
NASDAQOM,20260629,730.0,100,SPY
NASDAQOM,20260629,731.0,100,SPY
NASDAQOM,20260629,732.0,100,SPY
NASDAQOM,20260629,733.0,100,SPY
NASDAQOM,20260629,734.0,100,SPY
NASDAQOM,20260629,735.0,100,SPY
NASDAQOM,20260629,736.0,100,SPY
NASDAQOM,20260629,737.0,100,SPY
NASDAQOM,20260629,737.5,100,SPY
NASDAQOM,20260629,738.0,100,SPY
NASDAQOM,20260629,739.0,100,SPY
NASDAQOM,20260629,740.0,100,SPY
NASDAQOM,20260629,741.0,100,SPY
NASDAQOM,20260629,742.0,100,SPY
NASDAQOM,20260629,742.5,100,SPY
NASDAQOM,20260629,743.0,100,SPY
NASDAQOM,20260629,744.0,100,SPY
NASDAQOM,20260629,745.0,100,SPY
NASDAQOM,20260629,746.0,100,SPY
NASDAQOM,20260629,747.0,100,SPY
NASDAQOM,20260629,747.5,100,SPY
NASDAQOM,20260629,748.0,100,SPY
NASDAQOM,20260629,749.0,100,SPY
NASDAQOM,20260629,750.0,100,SPY
NASDAQOM,20260629,751.0,100,SPY
NASDAQOM,20260629,752.0,100,SPY
NASDAQOM,20260629,752.5,100,SPY
NASDAQOM,20260629,753.0,100,SPY
NASDAQOM,20260629,754.0,100,SPY
NASDAQOM,20260629,755.0,100,SPY
NASDAQOM,20260629,756.0,100,SPY
NASDAQOM,20260629,757.0,100,SPY
NASDAQOM,20260629,757.5,100,SPY
NASDAQOM,20260629,758.0,100,SPY
NASDAQOM,20260629,759.0,100,SPY
NASDAQOM,20260629,760.0,100,SPY
NASDAQOM,20260629,761.0,100,SPY
NASDAQOM,20260629,762.0,100,SPY
NASDAQOM,20260629,762.5,100,SPY
NASDAQOM,20260629,763.0,100,SPY
NASDAQOM,20260629,764.0,100,SPY
NASDAQOM,20260629,765.0,100,SPY
NASDAQOM,20260629,766.0,100,SPY
NASDAQOM,20260629,767.0,100,SPY
NASDAQOM,20260629,768.0,100,SPY
NASDAQOM,20260629,769.0,100,SPY
NASDAQOM,20260629,770.0,100,SPY
NASDAQOM,20260629,771.0,100,SPY
NASDAQOM,20260629,772.0,100,SPY
NASDAQOM,20260629,773.0,100,SPY
NASDAQOM,20260629,774.0,100,SPY
NASDAQOM,20260629,775.0,100,SPY
NASDAQOM,20260629,776.0,100,SPY
NASDAQOM,20260629,777.0,100,SPY
NASDAQOM,20260629,778.0,100,SPY
NASDAQOM,20260629,779.0,100,SPY
NASDAQOM,20260629,780.0,100,SPY
NASDAQOM,20260629,781.0,100,SPY
NASDAQOM,20260629,782.0,100,SPY
NASDAQOM,20260629,783.0,100,SPY
NASDAQOM,20260629,784.0,100,SPY
NASDAQOM,20260629,785.0,100,SPY
NASDAQOM,20260629,786.0,100,SPY
NASDAQOM,20260629,787.0,100,SPY
NASDAQOM,20260629,788.0,100,SPY
NASDAQOM,20260629,789.0,100,SPY
NASDAQOM,20260629,790.0,100,SPY
NASDAQOM,20260629,791.0,100,SPY
NASDAQOM,20260629,792.0,100,SPY
NASDAQOM,20260629,793.0,100,SPY
NASDAQOM,20260629,794.0,100,SPY
NASDAQOM,20260629,795.0,100,SPY
NASDAQOM,20260629,796.0,100,SPY
NASDAQOM,20260629,797.0,100,SPY
NASDAQOM,20260629,798.0,100,SPY
NASDAQOM,20260629,799.0,100,SPY
NASDAQOM,20260629,800.0,100,SPY
NASDAQOM,20260629,801.0,100,SPY
NASDAQOM,20260629,802.0,100,SPY
NASDAQOM,20260629,803.0,100,SPY
NASDAQOM,20260629,804.0,100,SPY
NASDAQOM,20260629,805.0,100,SPY
NASDAQOM,20260629,806.0,100,SPY
NASDAQOM,20260629,807.0,100,SPY
NASDAQOM,20260629,808.0,100,SPY
NASDAQOM,20260629,809.0,100,SPY
NASDAQOM,20260629,810.0,100,SPY
NASDAQOM,20260629,811.0,100,SPY
NASDAQOM,20260629,812.0,100,SPY
NASDAQOM,20260629,813.0,100,SPY
NASDAQOM,20260629,814.0,100,SPY
NASDAQOM,20260629,815.0,100,SPY
NASDAQOM,20260629,816.0,100,SPY
NASDAQOM,20260629,817.0,100,SPY
NASDAQOM,20260629,818.0,100,SPY
NASDAQOM,20260629,819.0,100,SPY
NASDAQOM,20260629,820.0,100,SPY
NASDAQOM,20260629,821.0,100,SPY
NASDAQOM,20260629,822.0,100,SPY
NASDAQOM,20260629,823.0,100,SPY
NASDAQOM,20260629,824.0,100,SPY
NASDAQOM,20260629,825.0,100,SPY
NASDAQOM,20260629,826.0,100,SPY
NASDAQOM,20260629,827.0,100,SPY
NASDAQOM,20260629,828.0,100,SPY
NASDAQOM,20260629,829.0,100,SPY
NASDAQOM,20260629,830.0,100,SPY
NASDAQOM,20260629,831.0,100,SPY
NASDAQOM,20260629,832.0,100,SPY
NASDAQOM,20260629,833.0,100,SPY
NASDAQOM,20260629,834.0,100,SPY
NASDAQOM,20260629,835.0,100,SPY
NASDAQOM,20260629,836.0,100,SPY
NASDAQOM,20260629,837.0,100,SPY
NASDAQOM,20260629,838.0,100,SPY
NASDAQOM,20260629,839.0,100,SPY
NASDAQOM,20260629,840.0,100,SPY
NASDAQOM,20260629,841.0,100,SPY
NASDAQOM,20260629,842.0,100,SPY
NASDAQOM,20260629,843.0,100,SPY
NASDAQOM,20260629,844.0,100,SPY
NASDAQOM,20260629,845.0,100,SPY
NASDAQOM,20260629,846.0,100,SPY
NASDAQOM,20260629,847.0,100,SPY
NASDAQOM,20260629,848.0,100,SPY
NASDAQOM,20260629,849.0,100,SPY
NASDAQOM,20260629,850.0,100,SPY
NASDAQOM,20260629,851.0,100,SPY
NASDAQOM,20260629,852.0,100,SPY
NASDAQOM,20260629,853.0,100,SPY
NASDAQOM,20260629,854.0,100,SPY
NASDAQOM,20260629,855.0,100,SPY
NASDAQOM,20260629,856.0,100,SPY
NASDAQOM,20260629,857.0,100,SPY
NASDAQOM,20260629,858.0,100,SPY
NASDAQOM,20260629,859.0,100,SPY
NASDAQOM,20260629,860.0,100,SPY
NASDAQOM,20260629,865.0,100,SPY
NASDAQOM,20260629,870.0,100,SPY
NASDAQOM,20260629,875.0,100,SPY
NASDAQOM,20260629,880.0,100,SPY
NASDAQOM,20260629,885.0,100,SPY
NASDAQOM,20260629,890.0,100,SPY
NASDAQOM,20260629,895.0,100,SPY
NASDAQOM,20260629,900.0,100,SPY
NASDAQOM,20260629,905.0,100,SPY
NASDAQOM,20260629,910.0,100,SPY
NASDAQOM,20260629,915.0,100,SPY
NASDAQOM,20260629,920.0,100,SPY
NASDAQOM,20260629,925.0,100,SPY
NASDAQOM,20260629,930.0,100,SPY
NASDAQOM,20260629,935.0,100,SPY
NASDAQOM,20260629,940.0,100,SPY
NASDAQOM,20260629,945.0,100,SPY
NASDAQOM,20260629,950.0,100,SPY
NASDAQOM,20260629,955.0,100,SPY
NASDAQOM,20260629,960.0,100,SPY
NASDAQOM,20260629,965.0,100,SPY
NASDAQOM,20260629,970.0,100,SPY
NASDAQOM,20260629,975.0,100,SPY
NASDAQOM,20260629,980.0,100,SPY
NASDAQOM,20260629,985.0,100,SPY
NASDAQOM,20260629,990.0,100,SPY
NASDAQOM,20260629,995.0,100,SPY
NASDAQOM,20260629,1000.0,100,SPY
NASDAQOM,20260629,1005.0,100,SPY
NASDAQOM,20260629,1010.0,100,SPY
NASDAQOM,20260629,1015.0,100,SPY
NASDAQOM,20260629,1020.0,100,SPY
NASDAQOM,20260629,1025.0,100,SPY
NASDAQOM,20260629,1030.0,100,SPY
NASDAQOM,20260629,1035.0,100,SPY
NASDAQOM,20260629,1040.0,100,SPY
NASDAQOM,20260629,1045.0,100,SPY
NASDAQOM,20260629,1050.0,100,SPY
NASDAQOM,20260629,1055.0,100,SPY
NASDAQOM,20260629,1060.0,100,SPY
NASDAQOM,20260629,1065.0,100,SPY
NASDAQOM,20260629,1070.0,100,SPY
NASDAQOM,20260629,1075.0,100,SPY
NASDAQOM,20260629,1080.0,100,SPY
NASDAQOM,20260629,1085.0,100,SPY
NASDAQOM,20260629,1090.0,100,SPY
NASDAQOM,20260629,1095.0,100,SPY
NASDAQOM,20260629,1100.0,100,SPY
NASDAQOM,20260629,1105.0,100,SPY
NASDAQOM,20260629,1110.0,100,SPY
NASDAQOM,20260629,1115.0,100,SPY
NASDAQOM,20260629,1120.0,100,SPY
NASDAQOM,20260629,1125.0,100,SPY
NASDAQOM,20260629,1130.0,100,SPY
NASDAQOM,20260629,1135.0,100,SPY
NASDAQOM,20260629,1140.0,100,SPY
NASDAQOM,20260629,1150.0,100,SPY
NASDAQOM,20260629,1160.0,100,SPY
NASDAQOM,20260629,1170.0,100,SPY
NASDAQOM,20260629,1180.0,100,SPY
NASDAQOM,20260629,1190.0,100,SPY
NASDAQOM,20260629,1200.0,100,SPY
NASDAQOM,20260629,1210.0,100,SPY
NASDAQOM,20260629,1220.0,100,SPY
NASDAQOM,20260629,1230.0,100,SPY
NASDAQOM,20260629,1240.0,100,SPY
NASDAQOM,20260629,1250.0,100,SPY
NASDAQOM,20260629,1260.0,100,SPY
NASDAQOM,20260629,1270.0,100,SPY
NASDAQOM,20260629,1280.0,100,SPY
NASDAQOM,20260629,1290.0,100,SPY
NASDAQOM,20260629,1300.0,100,SPY
NASDAQOM,20260629,1310.0,100,SPY
NASDAQOM,20260629,1320.0,100,SPY
NASDAQOM,20260629,1330.0,100,SPY
NASDAQOM,20260629,1340.0,100,SPY
NASDAQOM,20260629,1350.0,100,SPY
NASDAQOM,20260629,1360.0,100,SPY
NASDAQOM,20260629,1370.0,100,SPY
NASDAQOM,20260629,1380.0,100,SPY
NASDAQOM,20260629,1390.0,100,SPY
NASDAQOM,20260629,1400.0,100,SPY
NASDAQOM,20260629,1410.0,100,SPY
NASDAQOM,20260629,1420.0,100,SPY
NASDAQOM,20260629,1430.0,100,SPY
NASDAQOM,20260629,1440.0,100,SPY
NASDAQOM,20260629,1450.0,100,SPY
NASDAQOM,20260629,1460.0,100,SPY
NASDAQOM,20260629,1470.0,100,SPY
NASDAQOM,20260629,1480.0,100,SPY
NASDAQOM,20260630,50.0,100,SPY
NASDAQOM,20260630,55.0,100,SPY
NASDAQOM,20260630,60.0,100,SPY
NASDAQOM,20260630,65.0,100,SPY
NASDAQOM,20260630,70.0,100,SPY
NASDAQOM,20260630,75.0,100,SPY
NASDAQOM,20260630,80.0,100,SPY
NASDAQOM,20260630,85.0,100,SPY
NASDAQOM,20260630,90.0,100,SPY
NASDAQOM,20260630,95.0,100,SPY
NASDAQOM,20260630,100.0,100,SPY
NASDAQOM,20260630,105.0,100,SPY
NASDAQOM,20260630,110.0,100,SPY
NASDAQOM,20260630,115.0,100,SPY
NASDAQOM,20260630,120.0,100,SPY
NASDAQOM,20260630,125.0,100,SPY
NASDAQOM,20260630,130.0,100,SPY
NASDAQOM,20260630,135.0,100,SPY
NASDAQOM,20260630,140.0,100,SPY
NASDAQOM,20260630,145.0,100,SPY
NASDAQOM,20260630,150.0,100,SPY
NASDAQOM,20260630,155.0,100,SPY
NASDAQOM,20260630,160.0,100,SPY
NASDAQOM,20260630,165.0,100,SPY
NASDAQOM,20260630,170.0,100,SPY
NASDAQOM,20260630,175.0,100,SPY
NASDAQOM,20260630,180.0,100,SPY
NASDAQOM,20260630,185.0,100,SPY
NASDAQOM,20260630,190.0,100,SPY
NASDAQOM,20260630,195.0,100,SPY
NASDAQOM,20260630,200.0,100,SPY
NASDAQOM,20260630,205.0,100,SPY
NASDAQOM,20260630,210.0,100,SPY
NASDAQOM,20260630,215.0,100,SPY
NASDAQOM,20260630,220.0,100,SPY
NASDAQOM,20260630,225.0,100,SPY
NASDAQOM,20260630,230.0,100,SPY
NASDAQOM,20260630,235.0,100,SPY
NASDAQOM,20260630,240.0,100,SPY
NASDAQOM,20260630,245.0,100,SPY
NASDAQOM,20260630,250.0,100,SPY
NASDAQOM,20260630,255.0,100,SPY
NASDAQOM,20260630,260.0,100,SPY
NASDAQOM,20260630,265.0,100,SPY
NASDAQOM,20260630,270.0,100,SPY
NASDAQOM,20260630,275.0,100,SPY
NASDAQOM,20260630,280.0,100,SPY
NASDAQOM,20260630,285.0,100,SPY
NASDAQOM,20260630,290.0,100,SPY
NASDAQOM,20260630,295.0,100,SPY
NASDAQOM,20260630,300.0,100,SPY
NASDAQOM,20260630,305.0,100,SPY
NASDAQOM,20260630,310.0,100,SPY
NASDAQOM,20260630,315.0,100,SPY
NASDAQOM,20260630,320.0,100,SPY
NASDAQOM,20260630,325.0,100,SPY
NASDAQOM,20260630,330.0,100,SPY
NASDAQOM,20260630,335.0,100,SPY
NASDAQOM,20260630,340.0,100,SPY
NASDAQOM,20260630,345.0,100,SPY
NASDAQOM,20260630,350.0,100,SPY
NASDAQOM,20260630,355.0,100,SPY
NASDAQOM,20260630,360.0,100,SPY
NASDAQOM,20260630,365.0,100,SPY
NASDAQOM,20260630,370.0,100,SPY
NASDAQOM,20260630,375.0,100,SPY
NASDAQOM,20260630,380.0,100,SPY
NASDAQOM,20260630,385.0,100,SPY
NASDAQOM,20260630,390.0,100,SPY
NASDAQOM,20260630,395.0,100,SPY
NASDAQOM,20260630,400.0,100,SPY
NASDAQOM,20260630,405.0,100,SPY
NASDAQOM,20260630,410.0,100,SPY
NASDAQOM,20260630,415.0,100,SPY
NASDAQOM,20260630,420.0,100,SPY
NASDAQOM,20260630,425.0,100,SPY
NASDAQOM,20260630,430.0,100,SPY
NASDAQOM,20260630,435.0,100,SPY
NASDAQOM,20260630,440.0,100,SPY
NASDAQOM,20260630,445.0,100,SPY
NASDAQOM,20260630,450.0,100,SPY
NASDAQOM,20260630,455.0,100,SPY
NASDAQOM,20260630,460.0,100,SPY
NASDAQOM,20260630,465.0,100,SPY
